gameID,turn,side,move
57381096,22,red,C5.4
57381096,1,black,c2.6
57381096,2,black,h2+1
57381096,3,black,p7+1
57381096,4,black,e7+5
57381096,5,black,h8+6
57381096,6,black,c8.7
57381096,7,black,h6+4
57381096,8,black,p5+1
57381096,9,black,a6+5
57381096,10,black,r9.8
57381096,11,black,r8+2
57381096,12,black,k5.6
57381096,13,black,c7-2
57381096,14,black,c7+4
57381096,15,black,c7+5
57381096,16,black,c7.9
57381096,17,black,k6.5
57381096,18,black,c9.8
57381096,19,black,c8-7
57381096,20,black,c8-1
57381096,21,black,k5.6
57381097,1,red,C8.5
57381097,2,red,H8+7
57381097,3,red,R9.8
57381097,4,red,P7+1
57381097,5,red,H2+3
57381097,6,red,C2+4
57381097,7,red,R1+2
57381097,8,red,A6+5
57381097,9,red,C2.5
57381097,10,red,C5+4
57381097,11,red,P5+1
57381097,12,red,R8+5
57381097,13,red,P5+1
57381097,14,red,H3+5
57381097,15,red,R8.7
57381097,16,red,E7+5
57381097,17,red,P5.4
57381097,18,red,C5.1
57381097,19,red,K5.6
57381097,20,red,R1.2
57381097,21,red,C1+3
57381097,22,red,R2+7
57381097,23,red,R2-2
57381097,24,red,R2+2
57381097,25,red,R2.3
57381097,26,red,P4+1
57381097,27,red,P4+1
57381097,28,red,R3-3
57381097,29,red,K6.5
57381097,30,red,R3.7
57381097,31,red,R7+3
57381097,32,red,R7-2
57381097,33,red,R7-7
57381097,1,black,c2.5
57381097,2,black,h2+3
57381097,3,black,r1+1
57381097,4,black,r1.6
57381097,5,black,h8+9
57381097,6,black,r6+6
57381097,7,black,c8.6
57381097,8,black,r6-1
57381097,9,black,h3+5
57381097,10,black,a6+5
57381097,11,black,r9.8
57381097,12,black,r8+5
57381097,13,black,r8.3
57381097,14,black,r3-1
57381097,15,black,p3+1
57381097,16,black,k5.6
57381097,17,black,h9-7
57381097,18,black,p3+1
57381097,19,black,p3+1
57381097,20,black,c6-1
57381097,21,black,h7-9
57381097,22,black,h9+8
57381097,23,black,c6+1
57381097,24,black,p3+1
57381097,25,black,k6+1
57381097,26,black,r6.5
57381097,27,black,k6+1
57381097,28,black,r5.4
57381097,29,black,k6-1
57381097,30,black,p3.4
57381097,31,black,p4+1
57381097,32,black,a5+4
57381097,33,black,r4.6
57381098,1,red,C8.5
57381098,2,red,H8+7
57381098,3,red,C2.3
57381098,4,red,H2+1
57381098,5,red,R1.2
57381098,6,red,R2+4
57381098,7,red,R2.6
57381098,8,red,P7+1
57381098,9,red,R6.7
57381098,10,red,A6+5
57381098,11,red,P1+1
57381098,12,red,R7.1
57381098,13,red,H7+6
57381098,14,red,R9.8
57381098,15,red,R8+4
57381098,16,red,R8+1
57381098,17,red,R1.6
57381098,18,red,C5+4
57381098,19,red,C5-1
57381098,20,red,H1+2
57381098,21,red,E7+5
57381098,22,red,H2+3
57381098,23,red,C3+4
57381098,24,red,C5-1
57381098,25,red,R8.4
57381098,26,red,R4.5
57381098,27,red,C5.8
57381098,28,red,P9+1
57381098,29,red,C8.2
57381098,30,red,P5+1
57381098,31,red,C2.1
57381098,32,red,C1+5
57381098,33,red,R5+1
57381098,34,red,R5-1
57381098,35,red,R5.9
57381098,36,red,R9.6
57381098,37,red,R6.9
57381098,38,red,C1-4
57381098,39,red,A5-6
57381098,40,red,A4+5
57381098,41,red,C1.5
57381098,42,red,C5.2
57381098,43,red,K5.4
57381098,44,red,K4.5
57381098,45,red,R9.5
57381098,46,red,C2+4
57381098,47,red,R5.2
57381098,48,red,R2.5
57381098,49,red,R5-1
57381098,1,black,h2+3
57381098,2,black,r1.2
57381098,3,black,h8+9
57381098,4,black,p3+1
57381098,5,black,r9.8
57381098,6,black,c8.6
57381098,7,black,p9+1
57381098,8,black,p3+1
57381098,9,black,e3+5
57381098,10,black,r8+4
57381098,11,black,p9+1
57381098,12,black,a4+5
57381098,13,black,r2.4
57381098,14,black,r8.4
57381098,15,black,h3+2
57381098,16,black,r++1
57381098,17,black,r4+5
57381098,18,black,r4-2
57381098,19,black,c2.4
57381098,20,black,c4-2
57381098,21,black,c6+1
57381098,22,black,h9+7
57381098,23,black,c6+1
57381098,24,black,r4.7
57381098,25,black,r7+3
57381098,26,black,c4+2
57381098,27,black,r7-3
57381098,28,black,r7.2
57381098,29,black,c4.1
57381098,30,black,r2.8
57381098,31,black,r8+2
57381098,32,black,c1+3
57381098,33,black,p1+1
57381098,34,black,c1.4
57381098,35,black,r8.5
57381098,36,black,c4.1
57381098,37,black,r5.2
57381098,38,black,r2+4
57381098,39,black,c1.5
57381098,40,black,r2-6
57381098,41,black,r2.5
57381098,42,black,r5.7
57381098,43,black,r7.6
57381098,44,black,a5-4
57381098,45,black,r6+2
57381098,46,black,k5+1
57381098,47,black,k5-1
57381098,48,black,k5+1
57381098,49,black,r6.5
57381099,1,red,C2.5
57381099,2,red,A6+5
57381099,3,red,P7+1
57381099,4,red,H8+7
57381099,5,red,R9.8
57381099,6,red,R1+2
57381099,7,red,R1.4
57381099,8,red,E3+1
57381099,9,red,H7-6
57381099,10,red,C8.7
57381099,11,red,E7+9
57381099,12,red,C7-2
57381099,13,red,C5.7
57381099,14,red,C++5
57381099,15,red,C7+7
57381099,16,red,H6+5
57381099,17,red,R8.7
57381099,18,red,R7+6
57381099,19,red,R7.5
57381099,20,red,R4+1
57381099,21,red,R5-3
57381099,22,red,A5-6
57381099,23,red,P3+1
57381099,24,red,R4.2
57381099,25,red,R2-2
57381099,26,red,R2+2
57381099,27,red,C7-6
57381099,28,red,C7.5
57381099,1,black,c2.5
57381099,2,black,h2+3
57381099,3,black,r1.2
57381099,4,black,r2+6
57381099,5,black,r2.3
57381099,6,black,c8.7
57381099,7,black,a6+5
57381099,8,black,h8+9
57381099,9,black,r3-1
57381099,10,black,r9.8
57381099,11,black,r3+1
57381099,12,black,r8+9
57381099,13,black,r3.4
57381099,14,black,c7.3
57381099,15,black,c5+4
57381099,16,black,h9-7
57381099,17,black,h7+8
57381099,18,black,p7+1
57381099,19,black,r8-3
57381099,20,black,r4.2
57381099,21,black,r2+3
57381099,22,black,p7+1
57381099,23,black,r8+2
57381099,24,black,h8+7
57381099,25,black,h7+5
57381099,26,black,r2-3
57381099,27,black,p1+1
57381100,1,red,C2.5
57381100,2,red,C5+4
57381100,3,red,C8.5
57381100,4,red,C+-2
57381100,5,red,H2+1
57381100,6,red,R1+1
57381100,7,red,R1.4
57381100,8,red,R4+6
57381100,9,red,R4-1
57381100,10,red,R4.3
57381100,11,red,E7+5
57381100,12,red,H8+6
57381100,13,red,C5.3
57381100,14,red,C3.1
57381100,15,red,A6+5
57381100,16,red,K5.6
57381100,1,black,c2.5
57381100,2,black,a6+5
57381100,3,black,h8+7
57381100,4,black,h2+3
57381100,5,black,r9.8
57381100,6,black,c8+7
57381100,7,black,c8.9
57381100,8,black,h3+5
57381100,9,black,h5+4
57381100,10,black,h4+5
57381100,11,black,h7-6
57381100,12,black,r8+7
57381100,13,black,e7+9
57381100,14,black,r8.5
57381100,15,black,r5+1
57381100,16,black,r5+1
57381101,1,red,P7+1
57381101,2,red,E7+5
57381101,3,red,C2-1
57381101,4,red,C2.5
57381101,5,red,A4+5
57381101,6,red,P3+1
57381101,7,red,H2+3
57381101,8,red,H3+4
57381101,9,red,R1+2
57381101,10,red,H4+3
57381101,11,red,H3+5
57381101,12,red,C8.6
57381101,13,red,R1.4
57381101,14,red,P7+1
57381101,15,red,R4+1
57381101,16,red,R4+1
57381101,17,red,R4.7
57381101,18,red,R7.5
57381101,19,red,R5.6
57381101,20,red,C6+1
57381101,21,red,C6.5
57381101,22,red,R6+4
57381101,23,red,R6-4
57381101,24,red,H8+6
57381101,25,red,R6-3
57381101,26,red,R9.8
57381101,27,red,R8.7
57381101,28,red,R7.8
57381101,29,red,R6+3
57381101,30,red,R8+5
57381101,31,red,R8.7
57381101,32,red,E3+1
57381101,33,red,K5.4
57381101,34,red,K4+1
57381101,35,red,K4+1
57381101,36,red,K4-1
57381101,37,red,K4-1
57381101,38,red,K4+1
57381101,1,black,c2.3
57381101,2,black,c8.5
57381101,3,black,c5+4
57381101,4,black,c5+2
57381101,5,black,h8+7
57381101,6,black,e7+5
57381101,7,black,r9.8
57381101,8,black,r8+4
57381101,9,black,h2+1
57381101,10,black,r1.2
57381101,11,black,e3+5
57381101,12,black,r2+8
57381101,13,black,p3+1
57381101,14,black,r8.3
57381101,15,black,h7+6
57381101,16,black,r3.4
57381101,17,black,r4.3
57381101,18,black,p5+1
57381101,19,black,a6+5
57381101,20,black,h6+7
57381101,21,black,h1-3
57381101,22,black,h7-5
57381101,23,black,r3+2
57381101,24,black,r2.4
57381101,25,black,r3.1
57381101,26,black,r1.5
57381101,27,black,e5+3
57381101,28,black,h3+5
57381101,29,black,h-+6
57381101,30,black,c3.8
57381101,31,black,c8+7
57381101,32,black,r5.7
57381101,33,black,r7+3
57381101,34,black,h5+7
57381101,35,black,r7-2
57381101,36,black,r7.5
57381101,37,black,h7+8
57381101,38,black,h6+7
57381102,1,red,H8+7
57381102,2,red,P3+1
57381102,3,red,E7+5
57381102,4,red,C2.4
57381102,5,red,H2+3
57381102,6,red,H3+4
57381102,7,red,H4+5
57381102,8,red,A6+5
57381102,9,red,H5+3
57381102,10,red,E5+3
57381102,11,red,R9.6
57381102,12,red,R6+6
57381102,13,red,C8+4
57381102,14,red,E3+5
57381102,15,red,R1.3
57381102,16,red,K5.6
57381102,17,red,R3+4
57381102,18,red,P7+1
57381102,19,red,R3.7
57381102,20,red,C4+3
57381102,21,red,C4.6
57381102,22,red,H7+6
57381102,23,red,C6.8
57381102,24,red,C--1
57381102,25,red,C--2
57381102,26,red,K6+1
57381102,27,red,K6-1
57381102,28,red,C+-2
57381102,29,red,K6+1
57381102,30,red,K6-1
57381102,31,red,R7-2
57381102,32,red,R6.4
57381102,33,red,R7.6
57381102,34,red,C-.7
57381102,35,red,C8-3
57381102,36,red,C8.7
57381102,37,red,R6.7
57381102,1,black,p3+1
57381102,2,black,c8.7
57381102,3,black,h8+9
57381102,4,black,r9.8
57381102,5,black,p7+1
57381102,6,black,p7+1
57381102,7,black,e3+5
57381102,8,black,h2+4
57381102,9,black,c2.7
57381102,10,black,r1.2
57381102,11,black,h4+5
57381102,12,black,h5+7
57381102,13,black,c7+3
57381102,14,black,c7+2
57381102,15,black,c7.5
57381102,16,black,a4+5
57381102,17,black,p9+1
57381102,18,black,p3+1
57381102,19,black,h7+8
57381102,20,black,r8+4
57381102,21,black,r8.6
57381102,22,black,r6+1
57381102,23,black,r2.1
57381102,24,black,c5.9
57381102,25,black,c9+2
57381102,26,black,c9-1
57381102,27,black,h9+8
57381102,28,black,c9+1
57381102,29,black,c9-1
57381102,30,black,h++7
57381102,31,black,r6-2
57381102,32,black,h8-6
57381102,33,black,r1.3
57381102,34,black,h6+4
57381102,35,black,h4+2
57381102,36,black,h2+3
57381102,37,black,r3.2
57381103,1,red,C2.5
57381103,2,red,H2+3
57381103,3,red,R1.2
57381103,4,red,P7+1
57381103,5,red,H8+7
57381103,6,red,R9.8
57381103,7,red,H7+6
57381103,8,red,C8.7
57381103,9,red,R8+9
57381103,10,red,H6+7
57381103,11,red,E7+9
57381103,12,red,P5+1
57381103,13,red,P5+1
57381103,14,red,H3+5
57381103,15,red,C7+4
57381103,16,red,C5+3
57381103,17,red,C7.3
57381103,18,red,P3+1
57381103,19,red,H5+4
57381103,20,red,E3+5
57381103,21,red,E5+3
57381103,22,red,A6+5
57381103,23,red,E3-5
57381103,24,red,C3.9
57381103,25,red,K5.6
57381103,1,black,h8+7
57381103,2,black,r9.8
57381103,3,black,c8+2
57381103,4,black,c2.5
57381103,5,black,a4+5
57381103,6,black,h2+3
57381103,7,black,p7+1
57381103,8,black,r1.2
57381103,9,black,h3-2
57381103,10,black,c5.3
57381103,11,black,c8+4
57381103,12,black,e3+5
57381103,13,black,h2+4
57381103,14,black,h4+3
57381103,15,black,p5+1
57381103,16,black,r8+5
57381103,17,black,h7+5
57381103,18,black,p7+1
57381103,19,black,r8+1
57381103,20,black,c3.2
57381103,21,black,c2+7
57381103,22,black,c8-1
57381103,23,black,c8.1
57381103,24,black,c1.3
57381103,25,black,r8+3
57381104,1,red,C8.5
57381104,2,red,H8+7
57381104,3,red,R9.8
57381104,4,red,R8+4
57381104,5,red,H2+3
57381104,6,red,P3+1
57381104,7,red,H3+4
57381104,8,red,C2.4
57381104,9,red,R1.2
57381104,10,red,R2+9
57381104,11,red,H4+3
57381104,12,red,H3+5
57381104,13,red,A4+5
57381104,14,red,P3+1
57381104,15,red,R8.3
57381104,16,red,R3+1
57381104,17,red,K5.4
57381104,18,red,K4+1
57381104,19,red,R3+2
57381104,20,red,R3.5
57381104,21,red,C5+4
57381104,22,red,K4-1
57381104,23,red,C4.5
57381104,24,red,C+-2
57381104,25,red,R5-2
57381104,26,red,C-.3
57381104,27,red,K4+1
57381104,28,red,C5.3
57381104,29,red,K4-1
57381104,30,red,C++5
57381104,1,black,c2.5
57381104,2,black,h2+3
57381104,3,black,r1+1
57381104,4,black,r1.6
57381104,5,black,h8+9
57381104,6,black,c8.7
57381104,7,black,p3+1
57381104,8,black,r6.4
57381104,9,black,r9.8
57381104,10,black,h9-8
57381104,11,black,h8+9
57381104,12,black,c7+7
57381104,13,black,e7+5
57381104,14,black,e5+7
57381104,15,black,c7.9
57381104,16,black,r4.8
57381104,17,black,r8+8
57381104,18,black,e3+5
57381104,19,black,h9-8
57381104,20,black,h3-5
57381104,21,black,r8-1
57381104,22,black,r8-5
57381104,23,black,h8+7
57381104,24,black,h7+6
57381104,25,black,h6+7
57381104,26,black,r8+6
57381104,27,black,r8.7
57381104,28,black,r7-1
57381104,29,black,h7+9
57381105,1,red,C2.5
57381105,2,red,H2+3
57381105,3,red,R1+1
57381105,4,red,R1.6
57381105,5,red,R6+7
57381105,6,red,R6.8
57381105,7,red,C8+4
57381105,8,red,H8+7
57381105,9,red,P7+1
57381105,10,red,C8.3
57381105,11,red,R9.8
57381105,12,red,R-+5
57381105,13,red,R8-3
57381105,14,red,P3+1
57381105,15,red,P3+1
57381105,16,red,H3+4
57381105,17,red,A4+5
57381105,18,red,H4+2
57381105,19,red,K5.4
57381105,20,red,C5+4
57381105,21,red,C5-2
57381105,22,red,C3.5
57381105,1,black,c8.5
57381105,2,black,h8+7
57381105,3,black,r9.8
57381105,4,black,c2.3
57381105,5,black,h2+1
57381105,6,black,p1+1
57381105,7,black,r8+4
57381105,8,black,h1+2
57381105,9,black,p3+1
57381105,10,black,p3+1
57381105,11,black,c3+5
57381105,12,black,r8.2
57381105,13,black,e7+9
57381105,14,black,p1+1
57381105,15,black,p1+1
57381105,16,black,c5+4
57381105,17,black,e3+5
57381105,18,black,h7-8
57381105,19,black,e9+7
57381105,20,black,e5-3
57381105,21,black,k5+1
57381106,1,red,E7+5
57381106,2,red,H2+3
57381106,3,red,A6+5
57381106,4,red,C8.6
57381106,5,red,P3+1
57381106,6,red,H3+2
57381106,7,red,H8+7
57381106,8,red,C6+6
57381106,9,red,C6.4
57381106,10,red,C2+5
57381106,11,red,C2.5
57381106,12,red,H2+3
57381106,13,red,H3-2
57381106,14,red,R1.2
57381106,15,red,H2+1
57381106,16,red,H1+3
57381106,17,red,R9.6
57381106,18,red,H3-4
57381106,19,red,H4+5
57381106,20,red,H5+7
57381106,21,red,R6+4
57381106,22,red,P3+1
57381106,23,red,R6.3
57381106,24,red,E5+3
57381106,25,red,E+-5
57381106,26,red,P5+1
57381106,27,red,H-+5
57381106,28,red,H5+3
57381106,29,red,K5.6
57381106,30,red,H7-6
57381106,31,red,P5+1
57381106,32,red,H3+5
57381106,33,red,K6.5
57381106,34,red,H6+8
57381106,35,red,H8-7
57381106,36,red,H7+9
57381106,1,black,c2.5
57381106,2,black,h2+3
57381106,3,black,r1.2
57381106,4,black,a6+5
57381106,5,black,e7+9
57381106,6,black,h8+6
57381106,7,black,r2+4
57381106,8,black,r2.6
57381106,9,black,r6-3
57381106,10,black,r6+1
57381106,11,black,e3+5
57381106,12,black,r6.7
57381106,13,black,r9.8
57381106,14,black,p3+1
57381106,15,black,r8+9
57381106,16,black,h3+4
57381106,17,black,h4+6
57381106,18,black,r8-5
57381106,19,black,e9-7
57381106,20,black,k5.6
57381106,21,black,h6+7
57381106,22,black,r8.7
57381106,23,black,r7+1
57381106,24,black,h7-9
57381106,25,black,h9-8
57381106,26,black,h8+6
57381106,27,black,h6+8
57381106,28,black,h8+7
57381106,29,black,h7-6
57381106,30,black,h6-4
57381106,31,black,p5+1
57381106,32,black,h4+3
57381106,33,black,h3-1
57381106,34,black,h1-2
57381106,35,black,h2+3
57381107,1,red,P3+1
57381107,2,red,H2+3
57381107,3,red,C8.4
57381107,4,red,H8+7
57381107,5,red,R9+1
57381107,6,red,R9.6
57381107,7,red,H3+4
57381107,8,red,R1.2
57381107,9,red,C2+5
57381107,10,red,C2-2
57381107,11,red,H4+3
57381107,12,red,C4.3
57381107,13,red,C2-1
57381107,14,red,R6+5
57381107,15,red,P3+1
57381107,16,red,R6-2
57381107,17,red,P5+1
57381107,18,red,R6.8
57381107,19,red,H7+5
57381107,20,red,H3+4
57381107,21,red,C3.2
57381107,22,red,C2+7
57381107,23,red,H4-5
57381107,24,red,H--7
57381107,25,red,H7-8
57381107,26,red,A6+5
57381107,27,red,C2.1
57381107,28,red,H5+7
57381107,29,red,H7+9
57381107,30,red,R8+4
57381107,31,red,H9-8
57381107,32,red,H++7
57381107,33,red,H8+7
57381107,34,red,C1.2
57381107,35,red,H-+5
57381107,36,red,C2.1
57381107,37,red,E7+5
57381107,38,red,H5+3
57381107,39,red,C1-1
57381107,40,red,H3+5
57381107,41,red,H5-6
57381107,42,red,R8-6
57381107,43,red,K5.6
57381107,44,red,R8.4
57381107,1,black,p3+1
57381107,2,black,h2+3
57381107,3,black,h8+7
57381107,4,black,h3+2
57381107,5,black,e7+5
57381107,6,black,a6+5
57381107,7,black,c8.9
57381107,8,black,r9.8
57381107,9,black,h7-6
57381107,10,black,h2+3
57381107,11,black,r8+3
57381107,12,black,c9.8
57381107,13,black,c2+1
57381107,14,black,c2+2
57381107,15,black,c8+3
57381107,16,black,c8.5
57381107,17,black,r8+6
57381107,18,black,r8.7
57381107,19,black,r1+2
57381107,20,black,r1.4
57381107,21,black,r7-5
57381107,22,black,h6+8
57381107,23,black,r7+2
57381107,24,black,r4+5
57381107,25,black,h8+6
57381107,26,black,r4.8
57381107,27,black,r8-4
57381107,28,black,r8.3
57381107,29,black,r7-1
57381107,30,black,r7.5
57381107,31,black,r5-2
57381107,32,black,k5.6
57381107,33,black,p3+1
57381107,34,black,h3-5
57381107,35,black,r5.8
57381107,36,black,p3+1
57381107,37,black,p3.4
57381107,38,black,h6+7
57381107,39,black,h5+7
57381107,40,black,r3.5
57381107,41,black,h++5
57381107,42,black,h5+7
57381107,43,black,r5.3
57381107,44,black,a5+6
57381108,1,red,E7+5
57381108,2,red,A6+5
57381108,3,red,P3+1
57381108,4,red,P7+1
57381108,5,red,H8+7
57381108,6,red,H7+6
57381108,7,red,P1+1
57381108,8,red,H6+5
57381108,9,red,P5+1
57381108,10,red,R1+3
57381108,11,red,R9.6
57381108,12,red,R6+6
57381108,13,red,R1.4
57381108,14,red,K5.6
57381108,15,red,P3+1
57381108,16,red,R4.3
57381108,17,red,R6.7
57381108,18,red,H2+1
57381108,19,red,K6.5
57381108,20,red,P7+1
57381108,21,red,R7.9
57381108,22,red,R9-2
57381108,23,red,P7+1
57381108,24,red,P7.6
57381108,25,red,H1+2
57381108,26,red,R3+2
57381108,27,red,R3.5
57381108,28,red,P6.5
57381108,29,red,K5.4
57381108,1,black,c8.5
57381108,2,black,h8+7
57381108,3,black,h2+3
57381108,4,black,p5+1
57381108,5,black,h3+5
57381108,6,black,r9.8
57381108,7,black,p5+1
57381108,8,black,h7+5
57381108,9,black,c5+3
57381108,10,black,c2.5
57381108,11,black,r8+4
57381108,12,black,r8.5
57381108,13,black,p7+1
57381108,14,black,a4+5
57381108,15,black,h5+7
57381108,16,black,c-.4
57381108,17,black,e7+5
57381108,18,black,r5.4
57381108,19,black,c4.1
57381108,20,black,r4.6
57381108,21,black,e5-7
57381108,22,black,c5-2
57381108,23,black,e3+5
57381108,24,black,c5+1
57381108,25,black,r6-1
57381108,26,black,c5+2
57381108,27,black,c5.9
57381108,28,black,r6+6
57381109,1,red,C8.5
57381109,2,red,H8+7
57381109,3,red,P5+1
57381109,4,red,P5+1
57381109,5,red,R9.8
57381109,6,red,R8+6
57381109,7,red,C2.4
57381109,8,red,C4+5
57381109,9,red,E7+5
57381109,10,red,R8.7
57381109,1,black,h2+3
57381109,2,black,r1.2
57381109,3,black,c8.5
57381109,4,black,p5+1
57381109,5,black,h8+7
57381109,6,black,r9.8
57381109,7,black,r8+8
57381109,8,black,c5+5
57381109,9,black,c2.6
57381110,1,red,C2.5
57381110,2,red,H2+3
57381110,3,red,R1+1
57381110,4,red,R1.6
57381110,5,red,R6+7
57381110,6,red,H8+9
57381110,7,red,R6.7
57381110,8,red,P7+1
57381110,9,red,R7-1
57381110,10,red,R7.9
57381110,11,red,R+.8
57381110,12,red,E3+1
57381110,13,red,R9+1
57381110,14,red,R9.4
57381110,15,red,R4+6
57381110,16,red,C5+4
57381110,17,red,C8.3
57381110,18,red,R4+1
57381110,19,red,R8.5
57381110,20,red,P5+1
57381110,21,red,R4-5
57381110,22,red,R4.6
57381110,23,red,A6+5
57381110,24,red,C5.4
57381110,25,red,C4-1
57381110,26,red,C4-3
57381110,27,red,E1-3
57381110,28,red,C4.5
57381110,29,red,P5+1
57381110,30,red,K5.6
57381110,31,red,H9-7
57381110,32,red,E7+9
57381110,33,red,R6.8
57381110,34,red,C5.3
57381110,1,black,c8.5
57381110,2,black,h8+7
57381110,3,black,h2+3
57381110,4,black,r9.8
57381110,5,black,c2+2
57381110,6,black,e3+1
57381110,7,black,c2.3
57381110,8,black,c3.2
57381110,9,black,r1.3
57381110,10,black,r8+5
57381110,11,black,c2.7
57381110,12,black,r8.3
57381110,13,black,r++2
57381110,14,black,c7+3
57381110,15,black,h7-8
57381110,16,black,a4+5
57381110,17,black,r+.7
57381110,18,black,r7-1
57381110,19,black,k5.4
57381110,20,black,r7.6
57381110,21,black,e7+5
57381110,22,black,k4.5
57381110,23,black,h8+7
57381110,24,black,p3+1
57381110,25,black,p3+1
57381110,26,black,p7+1
57381110,27,black,r3+4
57381110,28,black,h7+6
57381110,29,black,r3.5
57381110,30,black,r5+1
57381110,31,black,p7+1
57381110,32,black,p3.4
57381110,33,black,h6+7
57381111,1,red,C2.5
57381111,2,red,P3+1
57381111,3,red,H2+3
57381111,4,red,R1.2
57381111,5,red,R2+6
57381111,6,red,P5+1
57381111,7,red,H8+7
57381111,8,red,C8.9
57381111,9,red,R2.3
57381111,10,red,C9+4
57381111,11,red,C9+3
57381111,1,black,h8+7
57381111,2,black,e3+5
57381111,3,black,a6+5
57381111,4,black,r9.8
57381111,5,black,c2.3
57381111,6,black,h2+4
57381111,7,black,r1.2
57381111,8,black,r2+4
57381111,9,black,c8+4
57381111,10,black,c8.7
57381111,11,black,r2-4
57381112,1,red,P3+1
57381112,2,red,H2+3
57381112,3,red,E7+5
57381112,4,red,C2.1
57381112,5,red,P7+1
57381112,6,red,R9.8
57381112,7,red,H3+4
57381112,8,red,C1.4
57381112,9,red,H4+3
57381112,10,red,R1.2
57381112,11,red,C4.3
57381112,12,red,C8.4
57381112,13,red,E5-7
57381112,14,red,R2+3
57381112,15,red,A4+5
57381112,16,red,H3-4
57381112,17,red,C3+5
57381112,18,red,C4.6
57381112,19,red,H4+5
57381112,20,red,C3-2
57381112,21,red,C3.5
57381112,22,red,R2.4
57381112,23,red,P5+1
57381112,24,red,H5+3
57381112,25,red,R4.7
57381112,26,red,P7+1
57381112,27,red,C6.3
57381112,28,red,R7.5
57381112,29,red,E3+5
57381112,30,red,H3-2
57381112,31,red,C3+7
57381112,1,black,c8.5
57381112,2,black,h8+7
57381112,3,black,r9.8
57381112,4,black,r8+4
57381112,5,black,c2+7
57381112,6,black,r8.2
57381112,7,black,h2+1
57381112,8,black,r1+1
57381112,9,black,c5.2
57381112,10,black,r1.6
57381112,11,black,r6+6
57381112,12,black,c2+7
57381112,13,black,r2+2
57381112,14,black,p1+1
57381112,15,black,h1+2
57381112,16,black,h2+4
57381112,17,black,h4+3
57381112,18,black,r2-4
57381112,19,black,r2.4
57381112,20,black,e3+5
57381112,21,black,a4+5
57381112,22,black,r4+2
57381112,23,black,r4-1
57381112,24,black,c2-9
57381112,25,black,h3+1
57381112,26,black,c2.3
57381112,27,black,r4+2
57381112,28,black,p3+1
57381112,29,black,h1-3
57381112,30,black,h3-5
57381113,1,red,H2+3
57381113,2,red,H8+9
57381113,3,red,E3+5
57381113,4,red,C8.6
57381113,5,red,R9.8
57381113,6,red,P9+1
57381113,7,red,P9+1
57381113,8,red,R8+4
57381113,9,red,C2-2
57381113,10,red,R8.7
57381113,11,red,R7.6
57381113,12,red,C2.3
57381113,13,red,H3+4
57381113,14,red,E5+3
57381113,15,red,R6.4
57381113,16,red,R1.2
57381113,17,red,P1+1
57381113,18,red,R2+6
57381113,19,red,C6.5
57381113,20,red,P5+1
57381113,21,red,C3+1
57381113,22,red,R4+1
57381113,23,red,C3.5
57381113,24,red,C++5
57381113,25,red,C5+6
57381113,26,red,R2.6
57381113,27,red,R4.7
57381113,28,red,K5+1
57381113,29,red,K5+1
57381113,30,red,K5.4
57381113,31,red,K4-1
57381113,32,red,A4+5
57381113,33,red,R6+1
57381113,34,red,R7+4
57381113,1,black,e7+5
57381113,2,black,p7+1
57381113,3,black,h8+7
57381113,4,black,h7+6
57381113,5,black,h6+7
57381113,6,black,p1+1
57381113,7,black,r1+4
57381113,8,black,h2+1
57381113,9,black,h1+2
57381113,10,black,p3+1
57381113,11,black,a4+5
57381113,12,black,h7-8
57381113,13,black,p7+1
57381113,14,black,h8+6
57381113,15,black,p9+1
57381113,16,black,p9+1
57381113,17,black,r9+5
57381113,18,black,p5+1
57381113,19,black,r9+1
57381113,20,black,r9.5
57381113,21,black,p5+1
57381113,22,black,r5.7
57381113,23,black,r7-1
57381113,24,black,e3+5
57381113,25,black,k5.4
57381113,26,black,c2.4
57381113,27,black,c8+7
57381113,28,black,r7+3
57381113,29,black,p5+1
57381113,30,black,r7-1
57381113,31,black,p5.6
57381113,32,black,c8.3
57381113,33,black,a5+4
57381113,34,black,c3-9
57381114,1,red,C2.5
57381114,2,red,C8.6
57381114,3,red,H2+3
57381114,4,red,H8+7
57381114,5,red,R9.8
57381114,6,red,R8+4
57381114,7,red,R8.3
57381114,8,red,R3+2
57381114,9,red,R1.2
57381114,10,red,A4+5
57381114,11,red,P3+1
57381114,12,red,E3+1
57381114,13,red,R3.7
57381114,14,red,P1+1
57381114,15,red,P5+1
57381114,16,red,C6+7
57381114,17,red,H7+5
57381114,18,red,H3-2
57381114,19,red,R7.6
57381114,20,red,C6.3
57381114,21,red,R6+1
57381114,22,red,R6.3
57381114,23,red,K5.4
57381114,24,red,K4+1
57381114,25,red,R3.5
57381114,1,black,h8+7
57381114,2,black,r9.8
57381114,3,black,c2.4
57381114,4,black,p3+1
57381114,5,black,h2+3
57381114,6,black,r1.2
57381114,7,black,e3+5
57381114,8,black,r2+6
57381114,9,black,c8+4
57381114,10,black,r2.3
57381114,11,black,r3-1
57381114,12,black,p5+1
57381114,13,black,h3-2
57381114,14,black,p5+1
57381114,15,black,r3.5
57381114,16,black,c8.3
57381114,17,black,r8+9
57381114,18,black,r5+1
57381114,19,black,a6+5
57381114,20,black,e5-7
57381114,21,black,r5+1
57381114,22,black,r5.3
57381114,23,black,c3+3
